Datetime,User ID,Content ID,Content Type,Category,Reaction Type,Sentiment,Score
5/30/21 3:25 PM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,like,positive,50
8/10/20 5:57 AM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,super love,positive,75
5/3/21 3:41 PM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,heart,positive,60
9/8/20 6:25 AM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,intrigued,positive,45
12/24/20 4:20 PM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,cherish,positive,70
7/5/20 5:37 AM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,adore,positive,72
11/14/20 10:50 PM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,want,positive,70
12/30/20 12:06 PM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,heart,positive,60
5/8/21 1:01 AM,30be2156-59d1-451e-beea-1a3690200a2b,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,video,travel,indifferent,neutral,20
1/16/21 3:18 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,negative,10
4/30/21 6:26 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,indifferent,neutral,20
2/7/21 1:35 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,worried,negative,12
7/12/20 6:59 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,super love,positive,75
8/27/20 1:40 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,negative,10
11/12/20 1:35 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,love,positive,65
8/13/20 7:11 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,cherish,positive,70
12/23/20 5:59 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,like,positive,50
9/28/20 5:54 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,hate,negative,5
7/23/20 8:37 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,intrigued,positive,45
3/3/21 8:17 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,like,positive,50
4/28/21 6:10 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,disgust,negative,0
9/29/20 5:47 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,heart,positive,60
12/19/20 8:11 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,indifferent,neutral,20
4/6/21 5:07 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,cherish,positive,70
9/28/20 10:38 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,heart,positive,60
4/29/21 11:16 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,interested,positive,30
2/23/21 2:30 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,want,positive,70
4/1/21 4:02 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,love,positive,65
5/3/21 8:01 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,indifferent,neutral,20
6/21/20 5:46 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,adore,positive,72
1/10/21 1:17 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,love,positive,65
3/29/21 5:12 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,indifferent,neutral,20
1/29/21 6:19 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,heart,positive,60
2/12/21 5:36 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,super love,positive,75
1/3/21 3:19 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,negative,10
1/22/21 7:57 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,hate,negative,5
4/1/21 7:29 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,cherish,positive,70
8/1/20 4:56 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,heart,positive,60
11/16/20 2:19 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,want,positive,70
3/2/21 3:33 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,love,positive,65
11/20/20 4:52 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,adore,positive,72
10/25/20 12:17 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,intrigued,positive,45
5/6/21 1:26 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,indifferent,neutral,20
11/5/20 10:09 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,dislike,negative,10
10/19/20 6:09 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,adore,positive,72
10/7/20 11:02 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,worried,negative,12
1/9/21 6:32 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,disgust,negative,0
2/2/21 2:45 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,worried,negative,12
12/1/20 3:05 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,indifferent,neutral,20
11/12/20 3:04 AM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,interested,positive,30
5/23/21 4:59 PM,30be2156-59d1-451e-beea-1a3690200a2b,1b6f05f1-df9e-4ad4-989e-029baf20478f,audio,fitness,adore,positive,72
1/24/21 11:26 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,peeking,neutral,35
12/13/20 8:44 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,heart,positive,60
9/14/20 1:09 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,love,positive,65
1/18/21 11:03 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,interested,positive,30
10/27/20 11:10 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,like,positive,50
11/6/20 11:29 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,adore,positive,72
10/29/20 4:07 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,disgust,negative,0
7/1/20 2:53 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,dislike,negative,10
9/4/20 2:29 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,heart,positive,60
11/22/20 4:28 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,intrigued,positive,45
7/24/20 7:58 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,love,positive,65
2/2/21 2:39 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,want,positive,70
1/7/21 10:40 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,hate,negative,5
11/6/20 4:44 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,dislike,negative,10
7/18/20 3:35 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,disgust,negative,0
8/16/20 9:34 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,interested,positive,30
4/1/21 1:30 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,super love,positive,75
2/28/21 6:24 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,want,positive,70
4/6/21 6:51 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,super love,positive,75
6/5/21 5:52 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,hate,negative,5
11/11/20 3:35 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,adore,positive,72
6/30/20 12:36 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,hate,negative,5
2/1/21 4:03 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,dislike,negative,10
8/14/20 11:22 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,like,positive,50
3/2/21 3:03 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,love,positive,65
5/28/21 7:16 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,interested,positive,30
9/13/20 3:38 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,intrigued,positive,45
9/18/20 2:58 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,indifferent,neutral,20
1/20/21 2:43 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,worried,negative,12
1/12/21 5:21 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,disgust,negative,0
7/10/20 11:57 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,audio,technology,heart,positive,60
12/3/20 1:36 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,like,positive,50
6/29/20 1:57 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,scared,negative,15
9/8/20 7:05 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
3/14/21 12:23 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,cherish,positive,70
3/3/21 3:22 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,dislike,negative,10
4/1/21 2:08 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
2/19/21 1:09 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,cherish,positive,70
11/30/20 10:17 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,worried,negative,12
11/28/20 9:05 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,adore,positive,72
11/7/20 5:39 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,super love,positive,75
12/9/20 2:12 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,peeking,neutral,35
3/10/21 11:12 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
3/15/21 10:48 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,hate,negative,5
11/30/20 2:31 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,adore,positive,72
5/16/21 5:14 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,want,positive,70
10/5/20 5:50 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,scared,negative,15
1/11/21 9:31 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,interested,positive,30
4/15/21 6:42 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,heart,positive,60
12/2/20 5:28 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,super love,positive,75
10/16/20 3:37 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,like,positive,50
11/19/20 11:27 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,scared,negative,15
11/27/20 6:44 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,hate,negative,5
8/27/20 3:26 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,adore,positive,72
7/1/20 8:20 AM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,disgust,negative,0
6/24/20 11:19 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,super love,positive,75
6/26/20 10:03 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,intrigued,positive,45
6/26/20 12:26 PM,0f21b6d6-7be6-484c-9698-d851ad7d43c5,fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,indifferent,neutral,20
2/3/21 3:43 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,positive,70
10/6/20 7:38 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,heart,positive,60
9/22/20 6:38 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,positive,70
10/17/20 5:34 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,neutral,20
1/4/21 11:48 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,neutral,20
2/17/21 12:47 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,positive,70
11/30/20 1:45 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,neutral,20
2/27/21 7:03 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,disgust,negative,0
6/27/20 2:11 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,disgust,negative,0
6/13/21 9:28 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,neutral,20
7/16/20 6:28 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,positive,70
11/12/20 4:34 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,intrigued,positive,45
5/28/21 1:07 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,positive,70
5/1/21 6:03 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,scared,negative,15
6/20/20 3:07 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,positive,70
11/15/20 2:23 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,worried,negative,12
4/9/21 1:57 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,hate,negative,5
9/25/20 7:02 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,love,positive,65
3/6/21 5:47 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,peeking,neutral,35
5/20/21 12:38 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,heart,positive,60
1/11/21 8:24 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,positive,70
9/24/20 6:23 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,heart,positive,60
10/30/20 10:17 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,intrigued,positive,45
12/13/20 7:16 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,adore,positive,72
10/8/20 1:24 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,hate,negative,5
12/31/20 10:24 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,love,positive,65
4/30/21 8:12 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,dislike,negative,10
6/11/21 8:28 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,worried,negative,12
1/8/21 1:31 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,peeking,neutral,35
1/30/21 1:20 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,worried,negative,12
1/2/21 7:06 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,intrigued,positive,45
10/23/20 11:31 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,love,positive,65
9/28/20 3:20 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,want,positive,70
3/1/21 10:27 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,hate,negative,5
2/15/21 12:57 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,interested,positive,30
9/30/20 8:55 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,like,positive,50
11/10/20 4:28 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,dislike,negative,10
12/5/20 1:09 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,hate,negative,5
10/4/20 10:06 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,adore,positive,72
3/3/21 6:06 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,scared,negative,15
8/9/20 2:50 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,heart,positive,60
10/9/20 3:37 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,heart,positive,60
4/3/21 7:38 AM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,dislike,negative,10
11/20/20 3:27 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,indifferent,neutral,20
12/19/20 10:13 PM,b6fd2140-f8b9-498a-a07f-0dc9986736c6,cb0bd265-610e-4d5f-bc00-1732f58562dc,GIF,science,peeking,neutral,35
5/24/21 7:36 AM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,cherish,positive,70
9/23/20 12:01 AM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,interested,positive,30
1/4/21 4:23 AM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,hate,negative,5
12/30/20 4:22 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,interested,positive,30
7/23/20 10:05 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,indifferent,neutral,20
1/13/21 7:49 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,disgust,negative,0
9/27/20 2:28 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,super love,positive,75
11/24/20 1:34 AM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,love,positive,65
2/11/21 7:54 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,scared,negative,15
6/29/20 2:24 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,love,positive,65
10/14/20 3:31 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,like,positive,50
7/8/20 2:02 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,positive,60
1/6/21 1:46 AM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,love,positive,65
6/7/21 6:05 PM,73a9e869-62a6-4508-b146-20dc9de19276,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,scared,negative,15
